epoch,eta,w_norm,delta_w_norm
92,0.005376344086021506,,
93,0.005319148936170213,,
94,0.005263157894736842,,
95,0.005208333333333333,,
96,0.005154639175257732,,
97,0.00510204081632653,,
98,0.005050505050505051,,
99,0.005,,
100,0.0049504950495049506,,
101,0.004901960784313725,,
102,0.0048543689320388345,,
103,0.004807692307692308,,
104,0.004761904761904762,,
105,0.0047169811320754715,,
106,0.004672897196261682,,
107,0.004629629629629629,,
108,0.0045871559633027525,,
109,0.004545454545454545,,
110,0.0045045045045045045,,
111,0.004464285714285714,,
112,0.004424778761061947,,
113,0.0043859649122807015,,
114,0.004347826086956522,,
115,0.004310344827586207,,
116,0.004273504273504274,,
117,0.00423728813559322,,
118,0.004201680672268907,,
119,0.004166666666666667,,
120,0.004132231404958678,,
121,0.004098360655737705,,
122,0.0040650406504065045,,
123,0.004032258064516129,,
124,0.004,,
125,0.003968253968253968,,
126,0.003937007874015748,,
127,0.00390625,,
128,0.003875968992248062,,
129,0.0038461538461538464,,
130,0.003816793893129771,,
131,0.003787878787878788,,
132,0.0037593984962406013,,
133,0.0037313432835820895,,
134,0.003703703703703704,,
135,0.003676470588235294,,
136,0.0036496350364963502,,
137,0.0036231884057971015,,
138,0.0035971223021582736,,
139,0.0035714285714285713,,
140,0.0035460992907801418,,
141,0.0035211267605633804,,
142,0.0034965034965034965,,
143,0.003472222222222222,,
144,0.0034482758620689655,,
145,0.003424657534246575,,
146,0.003401360544217687,,
147,0.0033783783783783786,,
148,0.003355704697986577,,
149,0.0033333333333333335,,
150,0.0033112582781456954,,
151,0.003289473684210526,,
152,0.0032679738562091504,,
153,0.003246753246753247,,
154,0.0032258064516129032,,
155,0.003205128205128205,,
156,0.0031847133757961785,,
157,0.0031645569620253164,,
158,0.0031446540880503146,,
159,0.003125,,
160,0.003105590062111801,,
161,0.0030864197530864196,,
162,0.003067484662576687,,
163,0.003048780487804878,,
164,0.0030303030303030303,,
165,0.0030120481927710845,,
166,0.0029940119760479044,,
167,0.002976190476190476,,
168,0.0029585798816568047,,
169,0.0029411764705882353,,
170,0.0029239766081871343,,
171,0.0029069767441860465,,
172,0.002890173410404624,,
173,0.0028735632183908046,,
174,0.002857142857142857,,
175,0.002840909090909091,,
176,0.002824858757062147,,
177,0.0028089887640449437,,
178,0.002793296089385475,,
179,0.002777777777777778,,
180,0.0027624309392265192,,
181,0.0027472527472527475,,
182,0.00273224043715847,,
183,0.002717391304347826,,
184,0.002702702702702703,,
185,0.002688172043010753,,
186,0.00267379679144385,,
187,0.0026595744680851063,,
188,0.0026455026455026454,,
189,0.002631578947368421,,
190,0.002617801047120419,,
191,0.0026041666666666665,,
192,0.0025906735751295338,,
193,0.002577319587628866,,
194,0.002564102564102564,,
195,0.002551020408163265,,
196,0.0025380710659898475,,
197,0.0025252525252525255,,
198,0.002512562814070352,,
199,0.0025,,
200,0.0024875621890547263,,
201,0.0024752475247524753,,
202,0.0024630541871921183,,
203,0.0024509803921568627,,
204,0.0024390243902439024,,
205,0.0024271844660194173,,
206,0.0024154589371980675,,
207,0.002403846153846154,,
208,0.0023923444976076554,,
209,0.002380952380952381,,
210,0.002369668246445498,,
211,0.0023584905660377358,,
212,0.002347417840375587,,
213,0.002336448598130841,,
214,0.002325581395348837,,
215,0.0023148148148148147,,
216,0.002304147465437788,,
217,0.0022935779816513763,,
218,0.00228310502283105,,
219,0.0022727272727272726,,
220,0.0022624434389140274,,
221,0.0022522522522522522,,
222,0.002242152466367713,,
223,0.002232142857142857,,
224,0.0022222222222222222,,
225,0.0022123893805309734,,
226,0.0022026431718061676,,
227,0.0021929824561403508,,
228,0.002183406113537118,,
229,0.002173913043478261,,
230,0.0021645021645021645,,
231,0.0021551724137931034,,
232,0.002145922746781116,,
233,0.002136752136752137,,
234,0.002127659574468085,,
235,0.00211864406779661,,
236,0.002109704641350211,,
237,0.0021008403361344537,,
238,0.0020920502092050207,,
239,0.0020833333333333333,,
240,0.002074688796680498,,
241,0.002066115702479339,,
242,0.00205761316872428,,
243,0.0020491803278688526,,
244,0.0020408163265306124,,
245,0.0020325203252032522,,
246,0.0020242914979757085,,
247,0.0020161290322580645,,
248,0.002008032128514056,,
249,0.002,,
250,0.00199203187250996,,
251,0.001984126984126984,,
252,0.001976284584980237,,
253,0.001968503937007874,,
254,0.00196078431372549,,
255,0.001953125,,
256,0.0019455252918287938,,
257,0.001937984496124031,,
258,0.0019305019305019305,,
259,0.0019230769230769232,,
260,0.0019157088122605363,,
261,0.0019083969465648854,,
262,0.0019011406844106464,,
263,0.001893939393939394,,
264,0.0018867924528301887,,
265,0.0018796992481203006,,
266,0.0018726591760299626,,
267,0.0018656716417910447,,
268,0.0018587360594795538,,
269,0.001851851851851852,,
270,0.0018450184501845018,,
271,0.001838235294117647,,
272,0.0018315018315018315,,
273,0.0018248175182481751,,
274,0.0018181818181818182,,
275,0.0018115942028985507,,
276,0.0018050541516245488,,
277,0.0017985611510791368,,
278,0.0017921146953405018,,
279,0.0017857142857142857,,
280,0.0017793594306049821,,
281,0.0017730496453900709,,
282,0.0017667844522968198,,
283,0.0017605633802816902,,
284,0.0017543859649122807,,
285,0.0017482517482517483,,
286,0.0017421602787456446,,
287,0.001736111111111111,,
288,0.0017301038062283738,,
289,0.0017241379310344827,,
290,0.001718213058419244,,
291,0.0017123287671232876,,
292,0.0017064846416382253,,
293,0.0017006802721088435,,
294,0.001694915254237288,,
295,0.0016891891891891893,,
296,0.0016835016835016834,,
297,0.0016778523489932886,,
298,0.0016722408026755853,,
299,0.0016666666666666668,,
300,0.0016611295681063123,,
301,0.0016556291390728477,,
302,0.0016501650165016502,,
303,0.001644736842105263,,
304,0.001639344262295082,,
305,0.0016339869281045752,,
306,0.0016286644951140066,,
307,0.0016233766233766235,,
308,0.0016181229773462784,,
309,0.0016129032258064516,,
310,0.001607717041800643,,
311,0.0016025641025641025,,
312,0.001597444089456869,,
313,0.0015923566878980893,,
314,0.0015873015873015873,,
315,0.0015822784810126582,,
316,0.0015772870662460567,,
317,0.0015723270440251573,,
318,0.001567398119122257,,
319,0.0015625,,
320,0.001557632398753894,,
321,0.0015527950310559005,,
322,0.0015479876160990713,,
323,0.0015432098765432098,,
324,0.0015384615384615385,,
325,0.0015337423312883436,,
326,0.0015290519877675841,,
327,0.001524390243902439,,
328,0.001519756838905775,,
329,0.0015151515151515152,,
330,0.0015105740181268882,,
331,0.0015060240963855422,,
332,0.0015015015015015015,,
333,0.0014970059880239522,,
334,0.0014925373134328358,,
335,0.001488095238095238,,
336,0.001483679525222552,,
337,0.0014792899408284023,,
338,0.0014749262536873156,,
339,0.0014705882352941176,,
340,0.001466275659824047,,
341,0.0014619883040935672,,
342,0.0014577259475218659,,
343,0.0014534883720930232,,
344,0.0014492753623188406,,
345,0.001445086705202312,,
346,0.001440922190201729,,
347,0.0014367816091954023,,
348,0.0014326647564469914,,
349,0.0014285714285714286,,
350,0.0014245014245014246,,
351,0.0014204545454545455,,
352,0.00141643059490085,,
353,0.0014124293785310734,,
354,0.0014084507042253522,,
355,0.0014044943820224719,,
356,0.0014005602240896359,,
357,0.0013966480446927375,,
358,0.001392757660167131,,
359,0.001388888888888889,,
360,0.0013850415512465374,,
361,0.0013812154696132596,,
362,0.0013774104683195593,,
363,0.0013736263736263737,,
364,0.0013698630136986301,,
365,0.001366120218579235,,
366,0.0013623978201634877,,
367,0.001358695652173913,,
368,0.0013550135501355014,,
369,0.0013513513513513514,,
370,0.0013477088948787063,,
371,0.0013440860215053765,,
372,0.0013404825737265416,,
373,0.001336898395721925,,
374,0.0013333333333333333,,
375,0.0013297872340425532,,
376,0.001326259946949602,,
377,0.0013227513227513227,,
378,0.0013192612137203166,,
379,0.0013157894736842105,,
380,0.0013123359580052493,,
381,0.0013089005235602095,,
382,0.0013054830287206266,,
383,0.0013020833333333333,,
384,0.0012987012987012987,,
385,0.0012953367875647669,,
386,0.0012919896640826874,,
387,0.001288659793814433,,
388,0.0012853470437017994,,
389,0.001282051282051282,,
390,0.0012787723785166241,,
391,0.0012755102040816326,,
392,0.001272264631043257,,
393,0.0012690355329949238,,
394,0.0012658227848101266,,
395,0.0012626262626262627,,
396,0.0012594458438287153,,
397,0.001256281407035176,,
398,0.0012531328320802004,,
399,0.00125,,
400,0.0012468827930174563,,
401,0.0012437810945273632,,
402,0.0012406947890818859,,
403,0.0012376237623762376,,
404,0.0012345679012345679,,
405,0.0012315270935960591,,
406,0.0012285012285012285,,
407,0.0012254901960784314,,
408,0.0012224938875305623,,
409,0.0012195121951219512,,
410,0.0012165450121654502,,
411,0.0012135922330097086,,
412,0.0012106537530266344,,
413,0.0012077294685990338,,
414,0.0012048192771084338,,
415,0.001201923076923077,,
416,0.001199040767386091,,
417,0.0011961722488038277,,
418,0.0011933174224343676,,
419,0.0011904761904761906,,
420,0.0011876484560570072,,
421,0.001184834123222749,,
422,0.001182033096926714,,
423,0.0011792452830188679,,
424,0.001176470588235294,,
425,0.0011737089201877935,,
426,0.00117096018735363,,
427,0.0011682242990654205,,
428,0.0011655011655011655,,
429,0.0011627906976744186,,
430,0.001160092807424594,,
431,0.0011574074074074073,,
432,0.0011547344110854503,,
433,0.001152073732718894,,
434,0.0011494252873563218,,
435,0.0011467889908256881,,
436,0.0011441647597254005,,
437,0.001141552511415525,,
438,0.0011389521640091116,,
439,0.0011363636363636363,,
440,0.0011337868480725624,,
441,0.0011312217194570137,,
442,0.001128668171557562,,
443,0.0011261261261261261,,
444,0.0011235955056179776,,
445,0.0011210762331838565,,
446,0.0011185682326621924,,
447,0.0011160714285714285,,
448,0.0011135857461024498,,
449,0.0011111111111111111,,
450,0.0011086474501108647,,
451,0.0011061946902654867,,
452,0.0011037527593818985,,
453,0.0011013215859030838,,
454,0.001098901098901099,,
455,0.0010964912280701754,,
456,0.0010940919037199124,,
457,0.001091703056768559,,
458,0.0010893246187363835,,
459,0.0010869565217391304,,
460,0.0010845986984815619,,
461,0.0010822510822510823,,
462,0.0010799136069114472,,
463,0.0010775862068965517,,
464,0.001075268817204301,,
465,0.001072961373390558,,
466,0.0010706638115631692,,
467,0.0010683760683760685,,
468,0.0010660980810234541,,
469,0.0010638297872340426,,
470,0.0010615711252653928,,
471,0.001059322033898305,,
472,0.0010570824524312897,,
473,0.0010548523206751054,,
474,0.0010526315789473684,,
475,0.0010504201680672268,,
476,0.0010482180293501049,,
477,0.0010460251046025104,,
478,0.0010438413361169101,,
479,0.0010416666666666667,,
480,0.0010395010395010396,,
481,0.001037344398340249,,
482,0.0010351966873706005,,
483,0.0010330578512396695,,
484,0.0010309278350515464,,
485,0.00102880658436214,,
486,0.001026694045174538,,
487,0.0010245901639344263,,
488,0.0010224948875255625,,
489,0.0010204081632653062,,
490,0.0010183299389002036,,
491,0.0010162601626016261,,
492,0.0010141987829614604,,
493,0.0010121457489878543,,
494,0.00101010101010101,,
495,0.0010080645161290322,,
496,0.001006036217303823,,
497,0.001004016064257028,,
498,0.001002004008016032,,
499,0.001,,
500,0.000998003992015968,,
501,0.00099601593625498,,
502,0.0009940357852882703,,
503,0.000992063492063492,,
504,0.0009900990099009901,,
505,0.0009881422924901185,,
506,0.0009861932938856016,,
507,0.000984251968503937,,
508,0.0009823182711198428,,
509,0.000980392156862745,,
510,0.0009784735812133072,,
511,0.0009765625,,
512,0.0009746588693957114,,
513,0.0009727626459143969,,
514,0.000970873786407767,,
515,0.0009689922480620155,,
516,0.0009671179883945841,,
517,0.0009652509652509653,,
518,0.0009633911368015414,,
519,0.0009615384615384616,,
520,0.0009596928982725527,,
521,0.0009578544061302681,,
522,0.0009560229445506692,,
523,0.0009541984732824427,,
524,0.0009523809523809524,,
525,0.0009505703422053232,,
526,0.0009487666034155598,,
527,0.000946969696969697,,
528,0.000945179584120983,,
529,0.0009433962264150943,,
530,0.0009416195856873823,,
531,0.0009398496240601503,,
532,0.0009380863039399625,,
533,0.0009363295880149813,,
534,0.0009345794392523365,,
535,0.0009328358208955224,,
536,0.000931098696461825,,
537,0.0009293680297397769,,
538,0.0009276437847866419,,
539,0.000925925925925926,,
540,0.0009242144177449168,,
541,0.0009225092250922509,,
542,0.0009208103130755065,,
543,0.0009191176470588235,,
544,0.0009174311926605505,,
545,0.0009157509157509158,,
546,0.0009140767824497258,,
547,0.0009124087591240876,,
548,0.0009107468123861566,,
549,0.0009090909090909091,,
550,0.0009074410163339383,,
551,0.0009057971014492754,,
552,0.0009041591320072332,,
553,0.0009025270758122744,,
554,0.0009009009009009009,,
555,0.0008992805755395684,,
556,0.0008976660682226212,,
557,0.0008960573476702509,,
558,0.0008944543828264759,,
559,0.0008928571428571428,,
560,0.00089126559714795,,
561,0.0008896797153024911,,
562,0.0008880994671403197,,
563,0.0008865248226950354,,
564,0.0008849557522123894,,
565,0.0008833922261484099,,
566,0.0008818342151675485,,
567,0.0008802816901408451,,
568,0.0008787346221441124,,
569,0.0008771929824561404,,
570,0.0008756567425569177,,
571,0.0008741258741258741,,
572,0.0008726003490401396,,
573,0.0008710801393728223,,
574,0.0008695652173913044,,
575,0.0008680555555555555,,
576,0.0008665511265164644,,
577,0.0008650519031141869,,
578,0.0008635578583765112,,
579,0.0008620689655172414,,
580,0.0008605851979345956,,
581,0.000859106529209622,,
582,0.0008576329331046312,,
583,0.0008561643835616438,,
584,0.0008547008547008547,,
585,0.0008532423208191126,,
586,0.0008517887563884157,,
587,0.0008503401360544217,,
588,0.0008488964346349745,,
589,0.000847457627118644,,
590,0.0008460236886632825,,
591,0.0008445945945945946,,
592,0.0008431703204047217,,
593,0.0008417508417508417,,
594,0.0008403361344537816,,
595,0.0008389261744966443,,
596,0.0008375209380234506,,
597,0.0008361204013377926,,
598,0.0008347245409015025,,
599,0.0008333333333333334,,
600,0.0008319467554076539,,
601,0.0008305647840531562,,
602,0.0008291873963515755,,
603,0.0008278145695364238,,
604,0.0008264462809917355,,
605,0.0008250825082508251,,
606,0.0008237232289950577,,
607,0.0008223684210526315,,
608,0.0008210180623973727,,
609,0.000819672131147541,,
610,0.0008183306055646482,,
611,0.0008169934640522876,,
612,0.0008156606851549756,,
613,0.0008143322475570033,,
614,0.0008130081300813008,,
615,0.0008116883116883117,,
616,0.0008103727714748784,,
617,0.0008090614886731392,,
618,0.0008077544426494346,,
619,0.0008064516129032258,,
620,0.0008051529790660225,,
621,0.0008038585209003215,,
622,0.0008025682182985554,,
623,0.0008012820512820513,,
624,0.0008,,
625,0.0007987220447284345,,
626,0.0007974481658692185,,
627,0.0007961783439490446,,
628,0.000794912559618442,,
629,0.0007936507936507937,,
630,0.000792393026941363,,
631,0.0007911392405063291,,
632,0.0007898894154818325,,
633,0.0007886435331230284,,
634,0.0007874015748031496,,
635,0.0007861635220125787,,
636,0.0007849293563579278,,
637,0.0007836990595611285,,
638,0.000782472613458529,,
639,0.00078125,,
640,0.00078003120124805,,
641,0.000778816199376947,,
642,0.0007776049766718507,,
643,0.0007763975155279503,,
644,0.0007751937984496124,,
645,0.0007739938080495357,,
646,0.0007727975270479134,,
647,0.0007716049382716049,,
648,0.0007704160246533128,,
649,0.0007692307692307692,,
650,0.0007680491551459293,,
651,0.0007668711656441718,,
652,0.0007656967840735069,,
653,0.0007645259938837921,,
654,0.0007633587786259542,,
655,0.0007621951219512195,,
656,0.00076103500761035,,
657,0.0007598784194528875,,
658,0.0007587253414264037,,
659,0.0007575757575757576,,
660,0.0007564296520423601,,
661,0.0007552870090634441,,
662,0.0007541478129713424,,
663,0.0007530120481927711,,
664,0.0007518796992481203,,
665,0.0007507507507507507,,
666,0.0007496251874062968,,
667,0.0007485029940119761,,
668,0.0007473841554559044,,
669,0.0007462686567164179,,
670,0.0007451564828614009,,
671,0.000744047619047619,,
672,0.0007429420505200594,,
673,0.000741839762611276,,
674,0.0007407407407407407,,
675,0.0007396449704142012,,
676,0.0007385524372230429,,
677,0.0007374631268436578,,
678,0.0007363770250368188,,
679,0.0007352941176470588,,
680,0.0007342143906020558,,
681,0.0007331378299120235,,
682,0.0007320644216691069,,
683,0.0007309941520467836,,
684,0.00072992700729927,,
685,0.0007288629737609329,,
686,0.000727802037845706,,
687,0.0007267441860465116,,
688,0.000725689404934688,,
689,0.0007246376811594203,,
690,0.000723589001447178,,
691,0.000722543352601156,,
692,0.0007215007215007215,,
693,0.0007204610951008645,,
694,0.0007194244604316547,,
695,0.0007183908045977011,,
696,0.0007173601147776184,,
697,0.0007163323782234957,,
698,0.000715307582260372,,
699,0.0007142857142857143,,
700,0.0007132667617689016,,
701,0.0007122507122507123,,
702,0.0007112375533428165,,
703,0.0007102272727272727,,
704,0.0007092198581560284,,
705,0.000708215297450425,,
706,0.0007072135785007072,,
707,0.0007062146892655367,,
708,0.0007052186177715092,,
709,0.0007042253521126761,,
710,0.0007032348804500703,,
711,0.0007022471910112359,,
712,0.0007012622720897616,,
713,0.0007002801120448179,,
714,0.0006993006993006993,,
715,0.0006983240223463687,,
716,0.000697350069735007,,
717,0.0006963788300835655,,
718,0.0006954102920723226,,
719,0.0006944444444444445,,
720,0.0006934812760055479,,
721,0.0006925207756232687,,
722,0.0006915629322268327,,
723,0.0006906077348066298,,
724,0.000689655172413793,,
725,0.0006887052341597796,,
726,0.000687757909215956,,
727,0.0006868131868131869,,
728,0.0006858710562414266,,
729,0.0006849315068493151,,
730,0.0006839945280437756,,
731,0.0006830601092896175,,
732,0.0006821282401091405,,
733,0.0006811989100817438,,
734,0.0006802721088435374,,
735,0.0006793478260869565,,
736,0.0006784260515603799,,
737,0.0006775067750677507,,
738,0.0006765899864682003,,
739,0.0006756756756756757,,
740,0.0006747638326585695,,
741,0.0006738544474393531,,
742,0.0006729475100942127,,
743,0.0006720430107526882,,
744,0.0006711409395973154,,
745,0.0006702412868632708,,
746,0.0006693440428380187,,
747,0.0006684491978609625,,
748,0.0006675567423230974,,
749,0.0006666666666666666,,
750,0.0006657789613848203,,
751,0.0006648936170212766,,
752,0.0006640106241699867,,
753,0.000663129973474801,,
754,0.0006622516556291391,,
755,0.0006613756613756613,,
756,0.0006605019815059445,,
757,0.0006596306068601583,,
758,0.0006587615283267457,,
759,0.0006578947368421052,,
760,0.000657030223390276,,
761,0.0006561679790026247,,
762,0.000655307994757536,,
763,0.0006544502617801048,,
764,0.00065359477124183,,
765,0.0006527415143603133,,
766,0.000651890482398957,,
767,0.0006510416666666666,,
768,0.0006501950585175553,,
769,0.0006493506493506494,,
770,0.0006485084306095979,,
771,0.0006476683937823834,,
772,0.000646830530401035,,
773,0.0006459948320413437,,
774,0.0006451612903225806,,
775,0.0006443298969072165,,
776,0.0006435006435006435,,
777,0.0006426735218508997,,
778,0.0006418485237483953,,
779,0.000641025641025641,,
780,0.0006402048655569782,,
781,0.0006393861892583121,,
782,0.0006385696040868455,,
783,0.0006377551020408163,,
784,0.0006369426751592356,,
785,0.0006361323155216285,,
786,0.0006353240152477764,,
787,0.0006345177664974619,,
788,0.0006337135614702154,,
789,0.0006329113924050633,,
790,0.0006321112515802782,,
791,0.0006313131313131314,,
792,0.0006305170239596469,,
793,0.0006297229219143577,,
794,0.0006289308176100629,,
795,0.000628140703517588,,
796,0.0006273525721455458,,
797,0.0006265664160401002,,
798,0.0006257822277847309,,
799,0.000625,,
800,0.0006242197253433209,,
801,0.0006234413965087282,,
802,0.0006226650062266501,,
803,0.0006218905472636816,,
804,0.0006211180124223603,,
805,0.0006203473945409429,,
806,0.0006195786864931846,,
807,0.0006188118811881188,,
808,0.0006180469715698393,,
809,0.0006172839506172839,,
810,0.0006165228113440197,,
811,0.0006157635467980296,,
812,0.0006150061500615006,,
813,0.0006142506142506142,,
814,0.0006134969325153375,,
815,0.0006127450980392157,,
816,0.0006119951040391676,,
817,0.0006112469437652812,,
818,0.0006105006105006105,,
819,0.0006097560975609756,,
820,0.0006090133982947625,,
821,0.0006082725060827251,,
822,0.0006075334143377885,,
823,0.0006067961165048543,,
824,0.0006060606060606061,,
825,0.0006053268765133172,,
826,0.0006045949214026602,,
827,0.0006038647342995169,,
828,0.0006031363088057901,,
829,0.0006024096385542169,,
830,0.0006016847172081829,,
831,0.0006009615384615385,,
832,0.0006002400960384153,,
833,0.0005995203836930455,,
834,0.0005988023952095808,,
835,0.0005980861244019139,,
836,0.0005973715651135006,,
837,0.0005966587112171838,,
838,0.0005959475566150178,,
839,0.0005952380952380953,,
840,0.0005945303210463733,,
841,0.0005938242280285036,,
842,0.0005931198102016608,,
843,0.0005924170616113745,,
844,0.000591715976331361,,
845,0.000591016548463357,,
846,0.0005903187721369539,,
847,0.0005896226415094339,,
848,0.0005889281507656066,,
849,0.000588235294117647,,
850,0.0005875440658049354,,
851,0.0005868544600938967,,
852,0.0005861664712778429,,
853,0.000585480093676815,,
854,0.0005847953216374269,,
855,0.0005841121495327102,,
856,0.0005834305717619603,,
857,0.0005827505827505828,,
858,0.0005820721769499418,,
859,0.0005813953488372093,,
860,0.0005807200929152149,,
861,0.000580046403712297,,
862,0.0005793742757821553,,
863,0.0005787037037037037,,
864,0.0005780346820809249,,
865,0.0005773672055427252,,
866,0.0005767012687427913,,
867,0.000576036866359447,,
868,0.0005753739930955121,,
869,0.0005747126436781609,,
870,0.000574052812858783,,
871,0.0005733944954128441,,
872,0.000572737686139748,,
873,0.0005720823798627002,,
874,0.0005714285714285715,,
875,0.0005707762557077625,,
876,0.0005701254275940707,,
877,0.0005694760820045558,,
878,0.0005688282138794084,,
879,0.0005681818181818182,,
880,0.0005675368898978433,,
881,0.0005668934240362812,,
882,0.0005662514156285391,,
883,0.0005656108597285068,,
884,0.0005649717514124294,,
885,0.000564334085778781,,
886,0.0005636978579481398,,
887,0.0005630630630630631,,
888,0.0005624296962879641,,
889,0.0005617977528089888,,
890,0.0005611672278338945,,
891,0.0005605381165919282,,
892,0.0005599104143337066,,
893,0.0005592841163310962,,
894,0.0005586592178770949,,
895,0.0005580357142857143,,
896,0.0005574136008918618,,
897,0.0005567928730512249,,
898,0.0005561735261401557,,
899,0.0005555555555555556,,
900,0.0005549389567147614,,
901,0.0005543237250554324,,
902,0.0005537098560354374,,
903,0.0005530973451327434,,
904,0.0005524861878453039,,
905,0.0005518763796909492,,
906,0.0005512679162072767,,
907,0.0005506607929515419,,
908,0.00055005500550055,,
909,0.0005494505494505495,,
910,0.0005488474204171241,,
911,0.0005482456140350877,,
912,0.000547645125958379,,
913,0.0005470459518599562,,
914,0.000546448087431694,,
915,0.0005458515283842794,,
916,0.0005452562704471102,,
917,0.0005446623093681918,,
918,0.000544069640914037,,
919,0.0005434782608695652,,
920,0.0005428881650380022,,
921,0.0005422993492407809,,
922,0.0005417118093174431,,
923,0.0005411255411255411,,
924,0.0005405405405405405,,
925,0.0005399568034557236,,
926,0.0005393743257820927,,
927,0.0005387931034482759,,
928,0.0005382131324004305,,
929,0.0005376344086021505,,
930,0.0005370569280343716,,
931,0.000536480686695279,,
932,0.0005359056806002144,,
933,0.0005353319057815846,,
934,0.0005347593582887701,,
935,0.0005341880341880342,,
936,0.0005336179295624333,,
937,0.0005330490405117271,,
938,0.0005324813631522897,,
939,0.0005319148936170213,,
940,0.0005313496280552603,,
941,0.0005307855626326964,,
942,0.0005302226935312832,,
943,0.0005296610169491525,,
944,0.0005291005291005291,,
945,0.0005285412262156448,,
946,0.0005279831045406547,,
947,0.0005274261603375527,,
948,0.0005268703898840885,,
949,0.0005263157894736842,,
950,0.0005257623554153522,,
951,0.0005252100840336134,,
952,0.0005246589716684155,,
953,0.0005241090146750524,,
954,0.0005235602094240838,,
955,0.0005230125523012552,,
956,0.0005224660397074191,,
957,0.0005219206680584551,,
958,0.0005213764337851929,,
959,0.0005208333333333333,,
960,0.0005202913631633715,,
961,0.0005197505197505198,,
962,0.0005192107995846313,,
963,0.0005186721991701245,,
964,0.0005181347150259067,,
965,0.0005175983436853002,,
966,0.000517063081695967,,
967,0.0005165289256198347,,
968,0.0005159958720330237,,
969,0.0005154639175257732,,
970,0.0005149330587023687,,
971,0.00051440329218107,,
972,0.0005138746145940391,,
973,0.000513347022587269,,
974,0.0005128205128205128,,
975,0.0005122950819672131,,
976,0.0005117707267144319,,
977,0.0005112474437627812,,
978,0.0005107252298263534,,
979,0.0005102040816326531,,
980,0.0005096839959225281,,
981,0.0005091649694501018,,
982,0.000508646998982706,,
983,0.0005081300813008131,,
984,0.0005076142131979696,,
985,0.0005070993914807302,,
986,0.0005065856129685917,,
987,0.0005060728744939271,,
988,0.0005055611729019212,,
989,0.000505050505050505,,
990,0.0005045408678102926,,
991,0.0005040322580645161,,
992,0.0005035246727089627,,
993,0.0005030181086519115,,
994,0.0005025125628140704,,
995,0.000502008032128514,,
996,0.0005015045135406219,,
997,0.000501002004008016,,
998,0.0005005005005005005,,
999,0.0005,,
1000,0.0004995004995004995,,
1001,0.000499001996007984,,
1002,0.0004985044865403788,,
1003,0.00049800796812749,,
1004,0.0004975124378109452,,
1005,0.0004970178926441351,,
1006,0.0004965243296921549,,
1007,0.000496031746031746,,
1008,0.0004955401387512388,,
1009,0.0004950495049504951,,
1010,0.0004945598417408506,,
1011,0.0004940711462450593,,
1012,0.0004935834155972359,,
1013,0.0004930966469428008,,
1014,0.0004926108374384236,,
1015,0.0004921259842519685,,
1016,0.0004916420845624386,,
1017,0.0004911591355599214,,
1018,0.0004906771344455348,,
1019,0.0004901960784313725,,
1020,0.0004897159647404506,,
1021,0.0004892367906066536,,
1022,0.0004887585532746823,,
1023,0.00048828125,,
1024,0.0004878048780487805,,
1025,0.0004873294346978557,,
